Prj_Code,SiteCode,SiteName,PropertyName,RefugeCode,Ownership,Region,City,County,State,PrimaryContact,SecondContact,PhoneNumber,Latitude,Longitude,Elevation,Class,Longevity,Origin
1,LCBOR,Lower Center Pond,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,Alum Rock,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.38902,-121.735114,698,Pond,Temporary,Artificial
1,LGCRN,Large,Carnegie State Vehicular Recreational Area,CRN,California State Parks,,Livermore,Alameda,CA,Clint Eisholtz,,9254557873,37.625248,-121.599832,574,Pond,Temporary,Artificial
3,Lily,Lily invasion,,,Private,,Superior,Broomfield,CO,Private,,,39.94501,-105.15585,1694,Pond,Permanent,Artificial
1,LKFCRN,Lucky Find,Carnegie State Vehicular Recreational Area,CRN,California State Parks,,Livermore,Alameda,CA,Clint Eisholtz,,9254557873,37.629135,-121.597107,553,Pond,Temporary,Artificial
,LLA01,OldWiseTree,Lassen National Forest Long Lake Area,LNF,National Forest Service,,Norvell,Lassen,CA,,,,40.53938,-121.02614,1739,Pond,Semi-permanent,Natural
,LLA02,Tim Meadows,Lassen National Forest Long Lake Area,LNF,National Forest Service,,Norvell,Lassen,CA,,,,40.528801,-121.030083,1743,Wetland,Temporary,Natural
,LLA03,Long Lake,Lassen National Forest Long Lake Area,LNF,National Forest Service,,Norvell,Lassen,CA,,,,40.51471,-121.01991,1730,Lake,Semi-permanent,Natural
1,LLTNC,Lower Leakey,The Nature Conservancy Kammerer Ranch,KR,The Nature Conservancy,,San Jose,Santa Clara,CA,Larry Sherpa,Mike Hamilton,4247045908,37.405498,-121.731179,819,Pond,Permanent,Artificial
,LTCRACK,Crack Pond,Los Trampas Regional Wilderness,,,,,Contra Costa,CA,,,,37.801264,-122.004874,314,,,
1,M1LV,M1,Los Vaqueros,LV,Contra Costa Water District,,San Ramon,Contra Costa,CA,Jeff Alvarez,,9164410322,37.85004,-121.746,242,Pond,Permanent,Artificial
5,MA-ASR05,Assabet River005,Assabet River National Wildlife Refuge,ASR,,5,,,MA,,,,42.41175,-71.47691,,,,
5,MA-ASR07,Assabet River007,Assabet River National Wildlife Refuge,ASR,,5,,,MA,,,,42.40924,-71.48802,,,,
5,MA-ASR08,Assabet River008,Assabet River National Wildlife Refuge,ASR,,5,,,MA,,,,42.40866,-71.48933,,,,
5,MA-ASR13,Assabet River013,Assabet River National Wildlife Refuge,ASR,,5,,,MA,,,,42.41169,-71.47672,,,,
5,MA-ASR14,Assabet River 014,Assabet River National Wildlife Refuge,ASR,,5,,,MA,,,,42.41516,-71.47409,,,,
5,MA-GRM01,Headquarters Pond,Great Meadows National Wildlife Refuge,GRM,,5,,,MA,,,,42.400556,-70.3725,,,,
5,MA-OXB01,OXBOW1,Oxbow National Wildlife Refuge,OXB,,5,,,MA,,,,42.49921,-71.62517,,,,
5,MA-OXB05,Oxbow05,Oxbow National Wildlife Refuge,OXB,,5,,,NH,,,,42.551377,-71.761255,,,,
5,MA-OXB06,OXBOW6,Oxbow National Wildlife Refuge,OXB,,5,,,MA,,,,42.51372,-71.61294,,,,
5,MA-OXBN4,OXBOW North Unit 4,Oxbow National Wildlife Refuge,OXB,,5,,,MA,,,,42.56956,-71.61472,,,,
5,MD-PWR01,Goose Pond,Patuxent Research National Wildlife Refuge,PWR,,5,,,MD,,,,39.02933333,-76.79366667,,,,
5,MD-PWR02,Mabbott Pond,Patuxent Research National Wildlife Refuge,PWR,,5,,,MD,,,,39.01978,-76.80556,,,,
5,MD-PWR04,Bluegill Pond,Patuxent Research National Wildlife Refuge,PWR,,5,,,MD,,,,39.04509,-76.77718,,,,
5,MD-PWR06,Harding Spring Pond,Patuxent Research National Wildlife Refuge,PWR,,5,,,MD,,,,39.03386,-76.77745,,,,
3,Meadow1,Meadow Springs Ranch 1,Meadow Springs Ranch,,Fort Collins Utilities,,Wellington,Larimer,CO,Aran Meyer,Fort Collins Utilities,9704162133,40.87215,-104.99949,1725,Stream,Semi-permanent,Natural
3,Meadow2,Meadow Springs Ranch 2,Meadow Springs Ranch,,Fort Collins Utilities,,Wellington,Larimer,CO,Aran Meyer,Fort Collins Utilities,9704162133,40.87411,-104.99764,1730,Stream,Permanent,Natural
5,ME-ARO03,Moist Soil Unit #1,Aroostook National Wildlife Refuge,ARO,,5,,,ME,,,,46.96531,-67.87802,,,,
5,ME-ARO04,SW Butterfield Brook E of Maintenance Bldg,Aroostook National Wildlife Refuge,ARO,,5,,,ME,,,,46.96095,-67.87065,,,,
5,ME-PetMP,Petit Manan Point,Maine Coastal Island National Wildlife Refuge,MCI,,5,,,ME,,,,44.42851,-67.90099,,,,
5,ME-RHC01,Brown Street Impoundment,Rachel Carson National Wildlife Refuge,RHC,,5,,,ME,,,,43.358,-70.527717,,,,
8,ME-SNK02,Sunkhaze Meadows,Sunkhaze Meadows National Wildlife Refuge,SNK,,,,,ME,,,,44.984,-68.5093,,,,
1,MHDLV,Mud Hole,Del Valle Regional Park,DVL,East Bay Regional Park District,,Livermore,Alameda,CA,Michelle Miller,,5105443141,37.59392,-121.69511,300,Pond,Temporary,Artificial
3,MHomeSWA,Mountain Home SWA,Mountain Home SWA,,CDOW,,Ft Garland,Castillo,CO,Kirk Navo,,7195876906,37.40054,-105.3701,2508,Pond,Permanent,Artificial
4,MI-ASPGR,ASPEN GROVE POND,,,,,,,MI,,,,42.459917,-84.023321,,,,
4,MI-BURT,BURT POND,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.455215,-84.012635,,,,
4,MI-CASS,CASSANDRA BOG,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.46317,-84.027389,,,,
4,MI-CRANE,CRANE POND,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.450489,-84.014086,,,,
4,MI-CRESC,CRESCENT POND,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.460392,-84.025628,,,,
4,MI-CTM,CAT TAIL MARSH,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.453165,-84.004261,,,,
4,MI-DREAD,DREADFUL HOLLOW,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.461478,-83.998067,,,,
ESGR,MI-EASTM,East Marsh,Edwin S. George Reserve,,,,,,MI,,,,42.45679,-83.996748,,,,
4,MI-FISHO,FISH HOOK MARSH,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.449935,-84.015781,,,,
ESGR,MI-GEORG,George Pond,Edwin S. George Reserve,,,,,,MI,,,,42.456268,-84.013644,,,,
4,MI-GRAV,GRAVEL PIT,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.459588,-83.999379,,,,
4,MI-ILEX,ILEX POND,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.458597,-83.99911,,,,
5,MI-NEXT,Pond next to Lake Huron,,,,,,,MI,,,,45.322002,-83.464292,,,,
4,MI-NFS,NORTH FENCE SWAMP,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.465607,-84.011026,,,,
5,MI-POOL,Pool F Near Visitor Center,Seney National Wildlife Refuge,SNY,,3,,,MI,,,,46.283423,-85.933525,,,,
5,MI-POOLC,Pool C,Seney National Wildlife Refuge,SNY,,3,,,MI,,,,46.28195,-85.955333,,,,
5,MI-POOLE,Pool E,Seney National Wildlife Refuge,SNY,,3,,,MI,,,,46.283933,-85.951983,,,,
5,MI-POOLF,Around Pool F,Seney National Wildlife Refuge,SNY,,3,,,MI,,,,46.28824,-85.9452,,,,
4,MI-REDM,RED MAPLE,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.460257,-84.002091,,,,
4,MI-SEM,SEM,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.447101,-83.997627,,,,
5,MI-SHW01,SHW01,Shiawassee National Wildlife Refuge,SHW,,3,,,MI,,,,43.3875,-84.00353,,,,
5,MI-SHW02,South of 2-track,Shiawassee National Wildlife Refuge,SHW,,3,,,MI,,,,43.33455,-84.00288,,,,
5,MI-SHW03,SHW03,Shiawassee National Wildlife Refuge,SHW,,3,,,MI,,,,43.37601,-83.96361,,,,
5,MI-SHW04,SHW04,Shiawassee National Wildlife Refuge,SHW,,3,,,MI,,,,43.356806,-84.014017,,,,
5,MI-SHW05,Shiawassee Pond 05,Shiawassee National Wildlife Refuge,SHW,,3,,,MI,,,,43.358057,-83.994004,,,,
5,MI-SHW06,Shiawassee Pond 06,Shiawassee National Wildlife Refuge,SHW,,3,,,MI,,,,43.32248,-83.96806,,,,
4,MI-SPN,SPRING POND NORTH,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.447568,-84.024501,,,,
4,MI-STAR,STAR POND,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.46107,-84.0256,,,,
4,MI-SWS,Southwest swamp,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.449206,-84.016489,,,,
4,MI-SWWP,Southwest Woods Pond,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.448494,-84.022892,,,,
4,MI-WM06,WEST MARSH #6,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.459212,-84.025864,,,,
4,MI-WM10,WEST MARSH 10,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.454645,-84.023708,,,,
4,MI-WM11,WEST MARSH #11,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.455658,-84.024566,,,,
4,MI-WMDP,WEST MARSH DAM POND,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.457977,-84.028611,,,,
4,MI-WWB,WEST WOODS BIG,Edwin S. George Reserve,ESGR,,,,,MI,,,,42.454138,-84.022247,,,,
,MLA01,Lily Pond,Lassen Volcanic National Park,LNF,National Park Service,,Shingletown,Shasta,CA,,,,40.539638,-121.562537,1806,Pond,Permanent,Natural
,MLA02,Grassy knoll,"Manzanita lake area, Lassen National Park",LNF,National Park Service,,Shingletown,Shasta,CA,,,,40.538621,-121.562036,1797,Pond,Semi-permanent,Natural
1,MLDTNC,Mallard,The Nature Conservancy Kammerer Ranch,KR,The Nature Conservancy,,San Jose,Santa Clara,CA,Larry Sherpa,Mike Hamilton,4247045908,37.409424,-121.732119,850,Pond,Permanent,Artificial
8,MN-ALTGZ,ALT-grz,Winona County,,,,,,MN,,,,44.12014741,-91.93595098,,,,
8,MN-BLO,Block Lake,,suth/lan,,,,,MN,,,,46.16109,-95.47832,,,,
8,MN-BROAG,Bro-ag,Houston County,,,,,,MN,,,,43.67113948,-91.34910248,,,,
8,MN-BROGZ,BRO-grz,Houston County,,,,,,MN,,,,43.67470326,-91.3483597,,,,
8,MN-BRONZ,Bro-ngrz,Houston County,,,,,,MN,,,,43.66745583,-91.35714174,,,,
8,MN-BUR,BUR,,suth/lan,,,,,MN,,,,44.5134,-93.88045,,,,
8,MN-CALGZ,Cal-grz,Houston County,,,,,,MN,,,,43.67601154,-91.5005744,,,,
8,MN-CALNZ,Cal-ngrz,Houston County,,,,,,MN,,,,43.72228333,-91.45806659,,,,
8,MN-CBA,Cuba-Dale Peterson,,suth/lan,,,,,MN,,,,46.94089,-96.09834,,,,
8,MN-CTG,Cottage Grove,Cottage Grove Site,suth/lan,,,,,MN,,,,44.830836,-92.929071,,,,
5,MN-CWB,CWB,,,,,,,MN,,,,43.391428,-93.965968,,,,
8,MN-CWN,Crow Wing Co,,,,,,,MN,,,,,,,,,
8,MN-DOR,Doran,,suth/lan,,,,,MN,,,,46.80123,-96.1507,,,,
8,MN-DUL,Clearwater Lake,,suth/lan,,,,,MN,,,,46.9699085,-92.21424117,,,,
1,MNDZACL,Mendoza,Coyote Lake County Park,CL,Santa Clara County Parks,,San Martin,Santa Clara,CA,Coyote Lake Office,,4088427800,37.072008,-121.520144,264,Pond,Permanent,Artificial
4,MN-EDP,Duck Pond,Eden Prairie,,,,Eden Prairie,Hennepin,MN,,,,44.87613037,-93.48651133,285,Pond,Permanent,
8,MN-EITNT,EIT-nat,Houston County,,,,,,MN,,,,43.5576094,-91.47540937,,,,
8,MN-EITNZ,EIT-ngrz,Houston County,,,,,,MN,,,,43.55430939,-91.46699968,,,,
5,MN-FER02,Over-the-Road Wetland,Fergus Falls Wetland Management District,FER,,3,,,MN,,,,46.61972,-96.26142,,,,
5,MN-FER03,Boundary Wetland,Fergus Falls Wetland Management District,FER,,3,,,MN,,,,46.62375,-96.26342,,,,
8,MN-FOL,FOL,,suth/lan,,,,,MN,,,,46.606552,-96.274825,,,,
8,MN-GEL,Geldner,Gellners Mill Park,suth/lan,,,,,MN,,,,44.27208,-93.74239,,,,
8,MN-GOS,GOS,,,,,,,MN,,,,,,,,,
8,MN-HIB,Omars Pond,Hibbing,suth/lan,Private,,Hibbing,St. Louis,MN,Omar hineman,,2182635328,46.9697,-92.2141,419,,,
8,MN-HOUag,HOU-ag,Houston County,,,,,,MN,,,,43.88790977,-91.73604978,,,,
8,MN-HOUgz,HOU-grz,Houston County,,,,,,MN,,,,43.87716912,-91.57551056,,,,
8,MN-HOUnz,Hou-ngrz,Houston County,,,,,,MN,,,,43.86848729,-91.58400592,,,,
8,MN-HYD,HYD,,suth/lan,,,,,MN,,,,47.63953,-96.10444,,,,
8,MN-IWPA,Iverson WPA,,suth/lan,,,,,MN,,,,46.29318,-95.80499,,,,
4,MN-KIDIE,KiddiePond,Eden Prairie,,,,,,MN,,,,44.877908,-93.496348,,,,
8,MN-Lew-a,Lew-ag,Winona County,,,,,,MN,,,,43.96568759,-91.77284531,,,,
8,MN-Lew-n,Lew-nat,Winona County,,,,,,MN,,,,43.99006652,-91.75680459,,,,
8,MN-MHL,Magners Horseshoe Lake,,suth/lan,,,,,MN,,,,46.36663,-93.92781,,,,
5,MN-MNV03,Wilkie 3,Minnesota Valley National Wildlife Refuge,MNV,,3,,,MN,,,,44.79011,-93.40384,,,,
5,MN-MNV04,Soberg WPA 2,Minnesota Valley National Wildlife Refuge,MNV,,3,,,MN,,,,44.63116,-93.3094,,,,
5,MN-MNV06,Soberg 4,Minnesota Valley National Wildlife Refuge,MNV,,3,,,MN,,,,44.63118,-93.3118,,,,
8,MN-NEY,Ney Pond,Ney Nature Center,suth/lan,,,,,MN,,,,44.53741577,-93.87936142,,,,
8,MN-ROI,Roiger,Meeker County,suth/lan,,,,,MN,,,,45.08285,-94.39339,,,,
8,MN-She-a,She-ag,Houston County,,,,,,MN,,,,43.69222978,-91.62001361,,,,
8,MN-SHE-n,SHE-nat,Houston County,,,,,,MN,,,,43.72417578,-91.60153887,,,,
8,MN-STC,St. Charles Crick,Winona County,,,,,,MN,,,,43.97356,-92.07423,,,,
8,MN-STC-a,STC-ag,Winona County,,,,,,MN,,,,43.97291879,-91.7687942,,,,
8,MN-STC-n,STC-nat,Winona County,,,,,,MN,,,,43.9154287,-92.01122287,,,,
8,MN-SUN,SUN,,suth/lan,,,,,MN,,,,46.589663,-95.692989,,,,
8,MN-TRD,TRD,Traverse D,suth/lan,Wheaton Highschool,,,,MN,,,,45.7979527,-96.5094374,,,,
8,MN-TRMP,TRMP,,,,,,,MN,,,,,,,,,
8,MN-UTIag,UTI-ag,Winona County,,,,,,MN,,,,44.01043396,-91.94094606,,,,
8,MN-UTIgz,Uti-grz,Winona County,,,,,,MN,,,,44.00104296,-91.95065499,,,,
8,MN-UTInz,UTI-ngrz,Winona County,,,,,,MN,,,,44.00638504,-91.94902649,,,,
8,MN-ZAG,Zager Lake,,Suth/lan,,,,,MN,,,,45.8155816,-94.8317388,,,,
5,MO-CAN03,CAN03,Clarence Cannon National Wildlife Refuge,CAN,,3,,,MO,,,,39.28273,-90.80933,,,,
5,MO-Egg,Egg,Daniel Boone,,,,,,MO,,,,38.7759,-91.400933,,,,
5,MO-Frgtn,Forgotten,Daniel Boone,,,,,,MO,,,,38.764417,-91.394283,,,,
5,MO-Gate,Gate,Daniel Boone,,,,,,MO,,,,38.7647,-91.392533,,,,
5,MO-KETLE,Camp Kettle,Daniel Boone,,,,,,MO,,,,38.77785,-91.3893,,,,
5,MO-LandC,Lewis and Clark,Huzzah,,,,,,MO,,,,38.044866,-91.182876,,,,
5,MO-Medi,Medicine,Tyson Research Center,,,,,,MO,,,,38.524852,-90.557511,,,,
5,MO-MNG03,Moist Soil Unit 7North,Mingo National Wildlife Refuge,MNG,,3,,,MO,,,,36.955941,-90.207037,,,,
5,MO-MNG04,Bluff Pond,Mingo National Wildlife Refuge,MNG,,3,,,MO,,,,36.9453,-90.25071,,,,
5,MO-N3LNG,N3 Long Ridge,Long Ridge,,,,,,MO,,,,38.30294,-91.16314,,,,
5,MO-NE002,Catscratch,Forest 44,,,,,,MO,,,,38.525422,-90.51971,,,,
5,MO-NE1HZ,NE1 Huzzah,Huzzah,,,,,,MO,,,,38.03915,-91.18301,,,,
5,MO-NE1IC,NE1 Indian Creek,Indian Creek,,,,,,MO,,,,38.21278,-90.9182,,,,
5,MO-NE2ME,NE2 MERA,Meramec,,,,,,MO,,,,38.47436,-90.81144,,,,
5,MO-NE2SH,NE2 SHAW,Shaw,,,,,,MO,,,,38.474362,-90.811436,,,,
5,MO-NE3ME,NE3 Meramec,Meramec,,,,,,MO,,,,38.236365,-91.032606,,,,
5,MO-NE4HZ,NE4 Huzzah,Huzzah,,,,,,MO,,,,38.044727,-91.181083,,,,
3,Monte1,Monte Vista NWR #1,Monte Vista National Wildlife Refuge,,US Fish and Game,6,Monte Vista,Rio Grande,CO,US Fish and Game,,,37.48595,-106.14565,2341,Pond,Permanent,Artificial
3,Monte2,Monte Vista NWR #2,Monte Vista National Wildlife Refuge,,US Fish and Game,6,Monte Vista,Rio Grande,CO,US Fish and Game,,,37.48714,-106.13437,2238,Pond,Temporary,Artificial
3,Monte3,Monte Vista NWR #3,Monte Vista National Wildlife Refuge,,US Fish and Game,6,Monte Vista,Rio Grande,CO,US Fish and Game,,,37.48867,-106.12826,2335,Pond,Permanent,Artificial
3,Monte4,Monte Vista NWR #4,Monte Vista National Wildlife Refuge,,US Fish and Game,6,Monte Vista,Rio Grande,CO,US Fish and Game,,,37.4791,-106.1361,2337,Pond,Temporary,Artificial
3,Monte5,Monte Vista NWR #5,Monte Vista National Wildlife Refuge,,US Fish and Game,6,Monte Vista,Rio Grande,CO,US Fish and Game,,,37.47404,-106.14709,2334,Pond,Temporary,Artificial
5,MO-NW1ME,NW1 Meramec,Meramec,,,,,,MO,,,,38.231905,-91.047378,,,,
5,MO-NW4SH,NW4 Shaw,Shaw,,,,,,MO,,,,38.475673,-90.822642,,,,
5,MO-NW5HZ,NW5 Huzzah,Huzzah,,,,,,MO,,,,38.04554,-91.2062,,,,
5,MO-NW5SH,NW5 Shaw,Shaw,,,,,,MO,,,,38.475973,-90.822982,,,,
5,MO-NW7HZ,NW7 Huzzah,Huzzah,,,,,,MO,,,,38.03959,-91.209,,,,
5,MO-NW7SH,NW7 Shaw,Shaw,,,,,,MO,,,,38.476892,-90.824551,,,,
5,MO-NW8HZ,NW8 Huzzah,Huzzah,,,,,,MO,,,,38.03942,-91.20394,,,,
5,MO-OLDED,Old Dead,Daniel Boone,,,,,,MO,,,,38.76315,-91.395133,,,,
,MO-Pea08,8,Pea Ridge,,,,,,MO,,,,38.094389,-91.0075,,,,
,MO-Pea17,17,Pea Ridge,,,,,,MO,,,,38.087052,-91.029025,,,,
5,MO-S2LRI,S2 Long Ridge,Long Ridge,,,,,,MO,,,,38.282832,-91.174373,,,,
5,MO-S5LRI,S5 Long Ridge,Long Ridge,,,,,,MO,,,,38.277265,-91.173533,,,,
5,MO-SALAM,Salamander,Tyson Research Center,,,,,,MO,,,,38.517255,-90.55338,,,,
5,MO-SE2ME,SE2 Meramec,Meramec,,,,,,MO,,,,38.228147,-91.038621,,,,
5,MO-SE3IC,SE 3 Indian Creek,Indian Creek,,,,,,MO,,,,38.20578,-90.91968,,,,
5,MO-SQC02,Moist Soil Unit 5E,Squaw Creek National Wildlife Refuge,SQC,,3,,,MO,,,,40.09445,-95.23031,,,,
5,MO-SQC05,Teal Pool/118 Marsh,Squaw Creek National Wildlife Refuge,SQC,,3,,,MO,,,,40.11298,-95.27147,,,,
5,MO-SW2IC,SW2,Indian Creek,,,,,,MO,,,,38.20504,-90.95497,,,,
5,MO-SW5ME,SW5,Meramec,,,,,,MO,,,,38.216127,-91.064646,,,,
5,MO-SW8ME,SW8,Meramec,,,,,,MO,,,,38.216295,-91.067921,,,,
5,MO-TOADP,Toad Pines,Daniel Boone,,,,,,MO,,,,38.78205,-91.38505,,,,
5,MO-USS51,USFS51,USFS,,,,,,MO,,,,37.945671,-90.982101,,,,
5,MO-USS59,USFS59,USFS,,,,,,MO,,,,37.938518,-90.970397,,,,
5,MO-USS60,USFS60,USFS,,,,,,MO,,,,37.935446,-90.956207,,,,
5,MO-USS61,USFS61,USFS,,,,,,MO,,,,37.934977,-90.988774,,,,
5,MO-USS63,USFS63,USFS,,,,,,MO,,,,37.929836,-90.944491,,,,
5,MO-USS73,USFS73,USFS,,,,,,MO,,,,37.922554,-90.949632,,,,
1,MRCRN,Mitchell Ravine,Carnegie State Vehicular Recreational Area,CRN,California State Parks,,Livermore,Alameda,CA,Clint Eisholtz,,9254557873,37.636935,-121.574534,227,Pond,Temporary,Artificial
5,MS-DHM03,DHM03,Dahomey National Wildlife Refuge,DHM,,4,,,MS,,,,33.6889,-90.92239,,,,
5,MS-MIS02,MIS02,Mississippi Sandhill Crane National Wildlife Refuge,MIS,,4,,,MS,,,,30.47288,-88.77431,,,,
,MS-MIS07,MIS07,Mississippi Sandhill Crane National Wildlife Refuge,MIS,,2,,,MS,,,,30.39319,-88.73949,,,,
5,MS-MSTAB,MISTAB,Mississippi Sandhill Crane National Wildlife Refuge,MIS,,4,,,MS,,,,,,,,,
5,MS-MSTCI,MISTCI,Mississippi Sandhill Crane National Wildlife Refuge,MIS,,4,,,MS,,,,,,,,,
5,MS-MSTRA,MISTRA,Mississippi Sandhill Crane National Wildlife Refuge,MIS,,4,,,MS,,,,,,,,,
5,MS-YZO,YZO,Yazoo National Wildlife Refuge,YZO,,4,,,MS,,,,33.07855347,-90.97740675,,,,
9,MT-BITB,Bitterroot Backwater,,,,,,,MT,,,,,,,,,
9,MT-BLS,BLS,Salish Kootenai,,,,,,MT,,,,47.1012,-113.7509,,,,
9,MT-Curlw,Curlew,Salish Kootenai,,,,,,MT,,,,47.31726,-114.3672,,,,
9,MT-HOUS3,Houston Triplet,Salish Kootenai,,,,,,MT,,,,47.777564,-114.6633352,,,,
9,MT-J3700,Lynn Lovin,Salish Kootenai,,,,,,MT,,,,47.098867,-113.7406217,,,,
2,MT-JET,Jette Pond,Salish Kootenai,,,,,,MT,,,,47.78899765,-114.2577057,,Pond,Permanent,Natural
5,MT-LMC01,South Gravel Pit,Lee Metacalf National Wildlife Refuge,LMC,,6,,,MT,,,,46.56762,-114.08935,,,,
5,MT-LMC02,North Gravel Pit,Lee Metacalf National Wildlife Refuge,LMC,,6,,,MT,,,,46.56896,-114.08962,,,,
5,MT-LTR01,Carolyns Pond,Lost Trail National Wildlife Refuge,LTR,,6,,,MT,,,,48.17442,-114.82515,,,,
5,MT-LTR04,Upper Moose,Lost Trail National Wildlife Refuge,LTR,,6,,,MT,,,,48.19741,-114.91017,,,,
5,MT-LTR17,Hidden Pond,Lost Trail National Wildlife Refuge,LTR,,6,,,MT,,,,48.17631,-114.91158,,,,
5,MT-NBR11,Elk Creek,National Bison Range National Wildlife Refuge,NBR,,6,,,MT,,,,47.30181,-114.24038,,,,
5,MT-NBR26,Trisky Creek,National Bison Range National Wildlife Refuge,NBR,,6,,,MT,,,,47.3076,-114.19273,,,,
5,MT-NBR38,Pauline Creek,National Bison Range National Wildlife Refuge,NBR,,6,,,MT,,,,47.33863,-114.23644,,,,
5,MT-NBR40,NBR40,National Bison Range National Wildlife Refuge,NBR,,6,,,MT,,,,47.31669,-114.22028,,,,
1,MTPD002A,MTPND002A,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.845756,-121.80289,523,Pond,Semi-permanent,Artificial
1,MTPD002B,MTPND002B,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.842904,-121.802885,536,Pond,Permanent,Artificial
2,MT-PERMP,Perma Pond,,,,,,,MT,,,,47.35300365,-114.6131197,762,Pond,Permanent,Natural
1,MTPND004,MTPND004,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.8393217,-121.8021346,478,Pond,Permanent,Artificial
1,MTPND006,MTPND006,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.843274,-121.793542,462,Pond,Temporary,Artificial
1,MTPND007,MTPND007,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.83296,-121.791927,568,Pond,Permanent,Artificial
1,MTPND008,MTPND008,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.8296588,-121.7905895,599,Pond,Semi-permanent,Artificial
1,MTPND009,MTPND009,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.8205121,-121.7920734,614,Pond,Temporary,Artificial
1,MTPND010,MTPND010,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.820874,-121.794774,597,Pond,Permanent,Artificial
1,MTPND011,MTPND011,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.825008,-121.811255,622,Pond,Permanent,Artificial
1,MTPND012,MTPND012,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.825668,-121.817854,650,Pond,Temporary,Artificial
1,MTPND013,MTPND013,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.82968,-121.822697,628,Pond,Temporary,Artificial
1,MTPND014,MTPND014,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.82662,-121.830941,431,Pond,Permanent,Artificial
1,MTPND016,MTPND016,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.832696,-121.85106,401,Pond,Temporary,Artificial
1,MTPND022,MTPND022,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.826266,-121.851764,331,Pond,Temporary,Artificial
1,MTPND025,MTPND025,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.8236024,-121.7863548,627,Pond,Permanent,Artificial
1,MTPND026,MTPND026,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.820726,-121.783946,674,Pond,Permanent,Artificial
1,MTPND027,MTPND027,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.834288,-121.818084,484,Pond,Temporary,Artificial
1,MTPND031,MTPND031,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.821555,-121.805911,638,Pond,Permanent,Artificial
1,MTPND06B,MTPND006B,Morgan Territories Regional Park,MT,East Bay Regional Park District,,Blackhawk,Contra Costa,CA,Rex Caufield,,5105442756,37.84298,-121.794454,472,Pond,Temporary,Artificial
9,MT-STING,Stinger,Salish Kootenai,,,,,,MT,,,,47.577154,-114.1380279,,,,
