SurveyCode,SeineCode,NetSeq,CrewID,Depth (ft),Distance (ft),Entered by,GeneralComments,Updated_Spp
MUD115_20090604_NS01,MUD115_20090604_NS01-10,10,4,,,,,FALSE
MUD115_20090604_NS02,MUD115_20090604_NS02-01,1,"1, 9",2,12,,,FALSE
MUD115_20090604_NS02,MUD115_20090604_NS02-02,2,"1, 9",3,10,,,FALSE
MUD115_20090604_NS02,MUD115_20090604_NS02-03,3,"1, 9",3,10,,,FALSE
MUD115_20090730_NS02,MUD115_20090730_NS02-01,1,"4, 9",2.5,12,,,FALSE
MUD115_20090730_NS02,MUD115_20090730_NS02-02,2,"4, 9",2.5,14,,,FALSE
MUD115_20090730_NS02,MUD115_20090730_NS02-03,3,"4, 9",2.5,15,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-01,1,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-02,2,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-03,3,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-04,4,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-05,5,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-06,6,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-07,7,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-08,8,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-09,9,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-10,10,4,,,,,FALSE
MUD117_20090604_NS01,MUD117_20090604_NS01-11,11,4,,,,,FALSE
MUD119_20090604_NS01,MUD119_20090604_NS01-01,1,4,,,,,FALSE
MUD119_20090604_NS01,MUD119_20090604_NS01-02,2,4,,,,,FALSE
MUD119_20090604_NS01,MUD119_20090604_NS01-03,3,4,,,,,FALSE
MUD119_20090604_NS01,MUD119_20090604_NS01-04,4,4,,,,,FALSE
MUD119_20090604_NS01,MUD119_20090604_NS01-05,5,4,,,,,FALSE
MUD119_20090604_NS01,MUD119_20090604_NS01-06,6,4,,,,,FALSE
MUD119_20090604_NS01,MUD119_20090604_NS01-07,7,4,,,,,FALSE
MUD119_20090604_NS01,MUD119_20090604_NS01-08,8,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-01,1,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-02,2,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-03,3,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-04,4,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-05,5,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-06,6,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-07,7,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-08,8,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-09,9,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-10,10,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-11,11,4,,,,,FALSE
MUD120_20090604_NS01,MUD120_20090604_NS01-12,12,4,,,,,FALSE
MUD122_20100702_NS01,MUD122_20100702_NS01-01,1,17,,,,,FALSE
MUD122_20100702_NS01,MUD122_20100702_NS01-02,2,17,,,,,FALSE
MUD122_20100702_NS01,MUD122_20100702_NS01-03,3,17,,,,,FALSE
MUD122_20100702_NS01,MUD122_20100702_NS01-04,4,17,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-01,1,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-02,2,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-03,3,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-04,4,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-05,5,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-06,6,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-07,7,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-08,8,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-09,9,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-10,10,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-11,11,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-12,12,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-13,13,4,,,,,FALSE
MUD124_20090604_NS01,MUD124_20090604_NS01-14,14,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-01,1,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-02,2,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-03,3,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-04,4,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-05,5,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-06,6,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-07,7,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-08,8,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-09,9,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-10,10,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-11,11,4,,,,,FALSE
MUD17_20090622_NS01,MUD17_20090622_NS01-12,12,4,,,,,FALSE
MUD17_20100520_NS01,MUD17_20100520_NS01-01,1,"17, 16",,,,,FALSE
MUD17_20100520_NS01,MUD17_20100520_NS01-02,2,"16, 17",,,,,FALSE
MUD17_20100520_NS01,MUD17_20100520_NS01-03,3,"16, 17",,,,,FALSE
MUD17_20100520_NS01,MUD17_20100520_NS01-04,4,"16, 17",,,,,FALSE
MUD17_20100520_NS01,MUD17_20100520_NS01-05,5,"16, 17",,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-01,1,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-02,2,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-03,3,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-04,4,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-05,5,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-06,6,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-07,7,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-08,8,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-09,9,17,,,,,FALSE
MUD20_20100520_NS01,MUD20_20100520_NS01-10,10,17,,,,,FALSE
MUD20_20100520_NS02,MUD20_20100520_NS02-01,1,,1,9,,,FALSE
MUD20_20100520_NS02,MUD20_20100520_NS02-02,2,,1.5,15,,,FALSE
MUD20_20100520_NS02,MUD20_20100520_NS02-03,3,,1.5,10,,,FALSE
MUD20_20100721_NS02,MUD20_20100721_NS02-01,1,"16, 17",1,8,,,FALSE
MUD20_20100721_NS02,MUD20_20100721_NS02-02,2,"16, 17",1,5,,,FALSE
MUD20_20100721_NS02,MUD20_20100721_NS02-03,3,16,1,5,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-01,1,26,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-02,2,26,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-03,3,26,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-04,4,26,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-05,5,26,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-06,6,24,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-07,7,24,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-08,8,24,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-09,9,24,,,,,FALSE
MUD20_20110531_NS01,MUD20_20110531_NS01-10,10,24,,,,,FALSE
MUD20_20110531_NS02,MUD20_20110531_NS02-01,1,"24, 26",1.5,4,,,FALSE
MUD20_20110531_NS02,MUD20_20110531_NS02-02,2,"24, 26",1.5,5,,,FALSE
MUD20_20110531_NS02,MUD20_20110531_NS02-03,3,"24, 26",2,4,,,FALSE
MUD20_20110725_NS02,MUD20_20110725_NS02-01,1,"24, 26",1,5,,,FALSE
MUD20_20110725_NS02,MUD20_20110725_NS02-02,2,"24, 26",1,6,,,FALSE
MUD20_20110725_NS02,MUD20_20110725_NS02-03,3,"24, 26",1,5,,,FALSE
MUD22_20100628_NS01,MUD22_20100628_NS01-01,1,17,,,,,FALSE
MUD22_20100628_NS01,MUD22_20100628_NS01-02,2,17,,,,,FALSE
MUD22_20100628_NS01,MUD22_20100628_NS01-03,3,17,,,,,FALSE
MUD22_20100628_NS01,MUD22_20100628_NS01-04,4,17,,,,,FALSE
MUD22_20100628_NS01,MUD22_20100628_NS01-05,5,17,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-01,1,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-02,2,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-03,3,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-04,4,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-05,5,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-06,6,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-07,7,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-08,8,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-09,9,,,,,,FALSE
MUD22_20130530_NS01,MUD22_20130530_NS01-10,10,,,,,,FALSE
MUD22_20130530_NS02,MUD22_20130530_NS02-01,1,,2,12,,,FALSE
MUD22_20130530_NS02,MUD22_20130530_NS02-02,2,,2,6,,,FALSE
MUD22_20130530_NS02,MUD22_20130530_NS02-03,3,,2,10,,,FALSE
MUD22_20130709_NS02,MUD22_20130709_NS02-01,1,,1,7,,,FALSE
MUD22_20130709_NS02,MUD22_20130709_NS02-02,2,,2,8,,,FALSE
MUD22_20130709_NS02,MUD22_20130709_NS02-03,3,,1,15,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-01,1,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-02,2,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-03,3,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-04,4,TMG,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-05,5,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-06,6,TMG,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-07,7,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-08,8,DS,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-09,9,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-10,10,TMG,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-11,11,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-12,12,DS,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-13,13,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-14,14,TMG,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-15,15,NB,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-16,16,DS,,,,,FALSE
MUD22_20140702_NS01,MUD22_20140702_NS01-17,17,TMG,,,,,FALSE
MUD22_20140702_NS02,MUD22_20140702_NS02-01,1,"IH, TMG",2.5,18,,,FALSE
MUD22_20140702_NS02,MUD22_20140702_NS02-02,2,"IH, TMG",2,15,,,FALSE
MUD22_20140702_NS02,MUD22_20140702_NS02-03,3,"TMG, IH",2,20,,,FALSE
MUD22_20140702_NS02,MUD22_20140702_NS02-04,4,"IH, TMG",2,15,,,FALSE
MUD22_20140730_NS02,MUD22_20140730_NS02-01,1,"TMG, DS",2,25,,,FALSE
MUD22_20140730_NS02,MUD22_20140730_NS02-02,2,"TMG, IH",3,25,,,FALSE
MUD22_20140730_NS02,MUD22_20140730_NS02-03,3,"TMG, IH",2,25,,,FALSE
MUD22_20140730_NS02,MUD22_20140730_NS02-04,4,"DS, TMG",2,25,,,FALSE
MUD22_20140730_NS02,MUD22_20140730_NS02-05,5,"DS, TMG",3,20,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-01,1,MJ,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-02,2,MH,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-03,3,MJ,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-04,4,MH,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-05,5,TMG,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-06,6,MJ,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-07,7,MH,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-08,8,TMG,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-09,9,MJ,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-10,10,MH,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-11,11,MJ,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-12,12,TMG,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-13,13,MH,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-14,14,TMG,,,,,FALSE
MUD22_20150623_NS01,MUD22_20150623_NS01-15,15,MJ,,,,,FALSE
MUD22_20150623_NS02,MUD22_20150623_NS02-01,1,"NH, EE",2.5,15,,,FALSE
MUD22_20150623_NS02,MUD22_20150623_NS02-02,2,"NH, EE",0.75,18,,,FALSE
MUD22_20150623_NS02,MUD22_20150623_NS02-03,3,"NH, EE",2.5,20,,,FALSE
MUD22_20150623_NS02,MUD22_20150623_NS02-04,4,"NH, EE",1.5,6,,,FALSE
MUD22_20150623_NS02,MUD22_20150623_NS02-05,5,"NH, EE",3,12,,,FALSE
MUD22_20150817_NS02,MUD22_20150817_NS02-01,1,"NH, TMG",2.5,12,,,FALSE
MUD22_20150817_NS02,MUD22_20150817_NS02-02,2,"NH, TMG",1,12,,,FALSE
MUD22_20150817_NS02,MUD22_20150817_NS02-03,3,"NH, TMG",2,10,,,FALSE
MUD22_20150817_NS02,MUD22_20150817_NS02-04,4,"NH, TMG",2,12,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-01,1,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-02,2,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-03,3,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-04,4,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-05,5,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-06,6,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-07,7,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-08,8,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-09,9,17,,,,,FALSE
MUD23_20100628_NS01,MUD23_20100628_NS01-10,10,17,,,,,FALSE
MUD23_20100628_NS02,MUD23_20100628_NS02-01,1,"3, 19",2.5,5,,,FALSE
MUD23_20100628_NS02,MUD23_20100628_NS02-02,2,"3, 19",2.5,10,,,FALSE
MUD23_20100628_NS02,MUD23_20100628_NS02-03,3,"3, 19",2.5,8,,,FALSE
MUD23_20100720_NS02,MUD23_20100720_NS02-01,1,"17, 19",2.5,10,,,FALSE
MUD23_20100720_NS02,MUD23_20100720_NS02-02,2,"17, 19",3.5,11,,,FALSE
MUD23_20100720_NS02,MUD23_20100720_NS02-03,3,"17, 19",2,10,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-01,1,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-02,2,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-03,3,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-04,4,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-05,5,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-06,6,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-07,7,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-08,8,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-09,9,,,,,,FALSE
MUD23_20130530_NS01,MUD23_20130530_NS01-10,10,,,,,,FALSE
MUD23_20130530_NS02,MUD23_20130530_NS02-01,1,,1,15,,,FALSE
MUD23_20130530_NS02,MUD23_20130530_NS02-02,2,,1,10,,,FALSE
MUD23_20130530_NS02,MUD23_20130530_NS02-03,3,,2,15,,,FALSE
MUD23_20130807_NS02,MUD23_20130807_NS02-01,1,,1,8,,,FALSE
MUD23_20130807_NS02,MUD23_20130807_NS02-02,2,,1,8,,,FALSE
MUD23_20130807_NS02,MUD23_20130807_NS02-03,3,,1.5,10,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-01,1,TMG,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-02,2,NB,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-03,3,TMG,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-04,4,NB,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-05,5,TMG,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-06,6,NB,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-07,7,TMG,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-08,8,NB,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-09,9,TMG,,,,,FALSE
MUD23_20140625_NS01,MUD23_20140625_NS01-10,10,TMG,,,,,FALSE
MUD23_20140625_NS02,MUD23_20140625_NS02-01,1,"TMG, NB",2,25,,,FALSE
MUD23_20140625_NS02,MUD23_20140625_NS02-02,2,"TMG, NB",3,30,,,FALSE
MUD23_20140625_NS02,MUD23_20140625_NS02-03,3,"TMG, NB",2,15,,,FALSE
MUD23_20140731_NS02,MUD23_20140731_NS02-01,1,"NB, TMG",1.5,25,,,FALSE
MUD23_20140731_NS02,MUD23_20140731_NS02-02,2,"TMG, NB",2,8,,,FALSE
MUD23_20140731_NS02,MUD23_20140731_NS02-03,3,"TMG, NB",2,30,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-01,1,MJ,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-02,2,MH,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-03,3,TMG,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-04,4,MJ,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-05,5,NH,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-06,6,MH,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-07,7,MJ,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-08,8,NH,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-09,9,MH,,,,,FALSE
MUD23_20150623_NS01,MUD23_20150623_NS01-10,10,MJ,,,,,FALSE
MUD23_20150623_NS02,MUD23_20150623_NS02-01,1,"NH, TMG",2,10,,,FALSE
MUD23_20150623_NS02,MUD23_20150623_NS02-02,2,"TMG, NH",2,7,,,FALSE
MUD23_20150623_NS02,MUD23_20150623_NS02-03,3,"TMG, NH",2,13,,,FALSE
MUD23_20150817_NS02,MUD23_20150817_NS02-01,1,"TMG, MJ",2,8,,,FALSE
MUD23_20150817_NS02,MUD23_20150817_NS02-02,2,"MJ, TMG",1,7,,,FALSE
MUD23_20150817_NS02,MUD23_20150817_NS02-03,3,"MJ, TMG",2,10,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-01,1,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-02,2,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-03,3,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-04,4,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-05,5,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-06,6,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-07,7,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-08,8,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-09,9,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-10,10,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-11,11,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-12,12,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-13,13,4,,,,,FALSE
MUD26_20090622_NS01,MUD26_20090622_NS01-14,14,4,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-01,1,4,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-02,2,4,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-03,3,4,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-04,4,4,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-05,5,4,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-06,6,9,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-07,7,9,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-08,8,9,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-09,9,9,,,,,FALSE
MUD31_20090622_NS01,MUD31_20090622_NS01-10,10,9,,,,,FALSE
MUD31_20090622_NS02,MUD31_20090622_NS02-01,1,"1, 9",2,5,,,FALSE
MUD31_20090622_NS02,MUD31_20090622_NS02-02,2,"1, 9",3.5,8,,,FALSE
MUD31_20090622_NS02,MUD31_20090622_NS02-03,3,"1, 9",3.5,6,,,FALSE
MUD31_20090730_NS02,MUD31_20090730_NS02-01,1,"4, 9",3,8,,,FALSE
MUD31_20090730_NS02,MUD31_20090730_NS02-02,2,"4, 9",3,8,,,FALSE
MUD31_20090730_NS02,MUD31_20090730_NS02-03,3,"4, 9",3,9,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-01,1,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-02,2,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-03,3,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-04,4,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-05,5,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-06,6,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-07,7,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-08,8,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-09,9,,,,,,FALSE
MUD31_20130513_NS01,MUD31_20130513_NS01-10,10,,,,,,FALSE
MUD31_20130513_NS02,MUD31_20130513_NS02-01,1,,2,5,,,FALSE
MUD31_20130513_NS02,MUD31_20130513_NS02-02,2,,2.5,15,,,FALSE
MUD31_20130513_NS02,MUD31_20130513_NS02-03,3,,2,8,,,FALSE
MUD31_20130709_NS02,MUD31_20130709_NS02-01,1,,1,6,,,FALSE
MUD31_20130709_NS02,MUD31_20130709_NS02-02,2,,1.5,11,,,FALSE
MUD31_20130709_NS02,MUD31_20130709_NS02-03,3,,2,9,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-01,1,IH,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-02,2,TMG,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-03,3,TMG,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-04,4,IH,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-05,5,TMG,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-06,6,IH,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-07,7,NB,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-08,8,TMG,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-09,9,NB,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-10,10,TMG,,,,,FALSE
MUD31_20140618_NS01,MUD31_20140618_NS01-11,11,NB,,,,,FALSE
MUD31_20140618_NS02,MUD31_20140618_NS02-01,1,"NB, TMG",2.400000095,8,,,FALSE
MUD31_20140618_NS02,MUD31_20140618_NS02-02,2,"NB, DS",3,6,,,FALSE
MUD31_20140618_NS02,MUD31_20140618_NS02-03,3,"NB, DS",3,6,,,FALSE
MUD31_20140728_NS02,MUD31_20140728_NS02-01,1,"IH, NB",1.5,5,,,FALSE
MUD31_20140728_NS02,MUD31_20140728_NS02-02,2,"NB, IH",2,7,,,FALSE
MUD31_20140728_NS02,MUD31_20140728_NS02-03,3,"NB, IH",4,9,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-01,1,TMG,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-02,2,EE,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-03,3,MJ,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-04,4,TMG,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-05,5,EE,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-06,6,MJ,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-07,7,EE,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-08,8,TMG,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-09,9,EE,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-10,10,MJ,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-11,11,TMG,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-12,12,EE,,,,,FALSE
MUD31_20150622_NS01,MUD31_20150622_NS01-13,13,TMG,,,,,FALSE
MUD31_20150622_NS02,MUD31_20150622_NS02-01,1,"NH, MH",2,8,,,FALSE
MUD31_20150622_NS02,MUD31_20150622_NS02-02,2,"NH, MH",2.5,8,,,FALSE
MUD31_20150622_NS02,MUD31_20150622_NS02-03,3,"NH, MH",3,8,,,FALSE
MUD31_20150622_NS02,MUD31_20150622_NS02-04,4,"NH, MH",2,4,,,FALSE
MUD31_20150818_NS02,MUD31_20150818_NS02-01,1,"NH, TMG",2,9,,,FALSE
MUD31_20150818_NS02,MUD31_20150818_NS02-02,2,"NH, TMG",1.5,11,,,FALSE
MUD31_20150818_NS02,MUD31_20150818_NS02-03,3,"NH, TMG",0.5,9,,,FALSE
